-0.91,-0.39,0.03,0.99,0
-0.88,-0.30,0.05,0.93,0
-0.90,-0.15,0.06,0.91,0
-0.91,-0.05,0.06,0.92,0
-0.91,-0.03,0.01,0.91,0
-0.93,-0.08,0.01,0.93,0
-0.94,-0.01,0.05,0.94,0
-0.93,0.01,0.12,0.94,0
-0.94,-0.04,0.09,0.94,0
-0.94,-0.05,0.07,0.94,0
-0.94,0.02,-0.02,0.94,0
-0.94,-0.05,-0.10,0.95,0
-0.94,0.02,0.05,0.94,0
-0.94,0.12,0.01,0.94,0
-0.94,0.02,0.01,0.94,0
-0.94,0.03,-0.07,0.94,0
-0.94,-0.12,-0.03,0.95,0
-0.94,-0.02,0.03,0.94,0
-0.94,0.07,0.07,0.95,0
-0.94,0.05,-0.02,0.94,0
-0.94,0.02,0.00,0.94,0
-0.94,-0.05,0.00,0.94,0
-0.95,-0.02,-0.03,0.95,0
-0.94,0.00,-0.02,0.94,0
-0.94,-0.02,-0.01,0.94,0
-0.94,0.01,-0.03,0.94,0
-0.94,-0.00,-0.04,0.94,1
-0.94,-0.00,-0.02,0.94,1
-0.94,-0.01,-0.02,0.94,1
-0.94,0.00,-0.01,0.94,1
-0.94,-0.01,-0.01,0.94,1
-0.94,-0.02,-0.05,0.94,1
-0.93,-0.03,-0.06,0.94,1
-0.93,0.01,-0.07,0.94,1
-0.92,0.00,-0.08,0.93,1
-0.90,0.03,-0.14,0.91,1
-0.84,0.03,-0.16,0.85,1
-0.72,0.02,-0.20,0.75,1
-0.57,-0.03,-0.31,0.65,1
0.21,0.12,-0.03,0.24,1
0.80,0.08,-0.31,0.86,1
1.10,-0.83,1.78,2.25,1
0.45,1.92,-1.79,2.66,1
-0.09,1.92,-1.79,2.63,1
0.00,-0.26,-1.38,1.40,1
-0.02,0.03,-0.88,0.88,1
-0.02,0.02,-0.90,0.90,1
-0.02,0.02,-0.89,0.89,1
-0.02,0.02,-0.90,0.90,1
-0.02,0.02,-0.90,0.90,1
-0.02,0.02,-0.89,0.89,1
-0.02,0.02,-0.90,0.90,1
-0.02,0.02,-0.89,0.89,1
-0.01,0.02,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.01,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.02,-0.90,0.90,0
-0.02,0.02,-0.89,0.89,0
-0.02,0.02,-0.89,0.89,0
-0.02,0.02,-0.90,0.90,0
-0.01,0.02,-0.90,0.90,0
-0.01,0.01,-0.90,0.90,0
-0.02,0.01,-0.90,0.90,0
-0.02,-0.04,-0.86,0.86,0
-0.00,-0.17,-1.22,1.23,0
-0.03,-0.21,-1.08,1.10,0
-0.09,-0.11,-0.92,0.93,0
-0.10,-0.27,-0.88,0.92,0
-0.18,-0.33,-0.80,0.88,0
-0.21,-0.35,-0.79,0.89,0
-0.30,-0.29,-0.78,0.89,0
-0.36,-0.29,-0.80,0.92,0
-0.39,-0.30,-0.75,0.90,0
-0.46,-0.44,-0.73,0.97,0
-0.45,-0.63,-0.72,1.06,0
-0.54,-0.42,-0.66,0.95,0
-0.55,-0.24,-0.59,0.84,0
-0.63,-0.40,-0.60,0.96,0
-0.71,-0.34,-0.53,0.95,0
-0.72,-0.15,-0.46,0.87,0
-0.79,-0.20,-0.25,0.85,0
-0.82,-0.24,-0.28,0.90,0
-0.84,-0.20,-0.25,0.90,0
-0.88,-0.01,-0.20,0.90,0
-0.90,-0.11,-0.14,0.91,0
-0.92,0.13,-0.19,0.95,0
-0.94,0.20,0.02,0.96,0
-0.94,-0.07,-0.02,0.94,0
-0.93,-0.10,-0.14,0.95,0
-0.94,0.04,-0.01,0.95,0
-0.94,0.09,-0.16,0.96,0
-0.94,-0.02,0.04,0.95,0
-0.94,0.01,-0.04,0.94,0
-0.94,-0.11,-0.21,0.97,0
-0.94,-0.01,-0.06,0.95,0
-0.94,0.00,0.07,0.95,0
-0.94,-0.05,-0.01,0.94,0
-0.94,-0.06,-0.02,0.94,0
-0.95,0.01,-0.04,0.95,0
-0.94,0.02,-0.03,0.94,0
-0.94,0.03,-0.05,0.94,0
-0.94,0.02,-0.03,0.95,0
-0.94,0.01,-0.06,0.94,0
-0.94,0.05,-0.03,0.95,0
-0.94,0.00,-0.01,0.94,0
-0.95,0.00,-0.03,0.95,0
-0.94,-0.05,-0.06,0.94,0
-0.94,0.00,-0.05,0.94,0
-0.94,0.00,-0.02,0.95,0
-0.94,-0.01,-0.04,0.94,1
-0.94,-0.00,-0.04,0.94,1
-0.94,0.00,-0.06,0.94,1
-0.94,0.00,-0.10,0.95,1
-0.93,-0.00,-0.07,0.93,1
-0.93,-0.01,-0.14,0.94,1
-0.91,0.00,-0.11,0.92,1
-0.88,-0.00,-0.14,0.89,1
-0.79,-0.00,-0.17,0.81,1
-0.61,-0.00,-0.21,0.64,1
-0.24,0.00,-0.25,0.35,1
0.50,0.00,-0.27,0.56,1
0.97,0.00,-0.16,0.99,1
-0.02,-1.93,0.33,1.95,1
-0.38,-1.24,-1.79,2.21,1
-1.93,-1.93,1.78,3.26,1
-1.93,1.92,1.78,3.25,1
-0.06,0.16,0.67,0.69,1
-0.06,-0.06,0.77,0.78,1
-0.06,-0.06,0.83,0.84,1
-0.06,-0.05,0.83,0.83,1
-0.06,-0.05,0.83,0.83,1
-0.06,-0.05,0.83,0.83,1
-0.06,-0.06,0.83,0.83,1
-0.06,-0.06,0.82,0.83,1
-0.06,-0.06,0.83,0.84,1
-0.06,-0.06,0.83,0.83,1
-0.06,-0.06,0.83,0.84,1
-0.06,-0.05,0.83,0.83,0
-0.06,-0.06,0.82,0.83,0
-0.06,-0.05,0.83,0.83,0
-0.06,-0.06,0.83,0.84,0
-0.06,-0.06,0.83,0.84,0
-0.06,-0.05,0.83,0.83,0
-0.06,-0.05,0.83,0.83,0
-0.06,-0.06,0.83,0.84,0
-0.07,-0.05,0.83,0.83,0
-0.06,-0.06,0.82,0.83,0
-0.06,-0.06,0.83,0.84,0
-0.06,-0.05,0.83,0.84,0
-0.06,-0.06,0.83,0.84,0
-0.06,-0.05,0.83,0.84,0
-0.06,-0.05,0.82,0.83,0
-0.06,-0.06,0.83,0.84,0
-0.07,-0.11,0.99,1.00,0
-0.08,-0.03,0.90,0.91,0
-0.11,-0.04,0.91,0.92,0
-0.13,-0.06,0.87,0.88,0
-0.19,0.03,0.85,0.87,0
-0.24,-0.01,0.87,0.90,0
-0.30,-0.12,0.82,0.88,0
-0.36,0.02,0.85,0.92,0
-0.42,0.00,0.77,0.87,0
-0.49,0.00,0.67,0.83,0
-0.56,-0.05,0.61,0.83,0
-0.63,0.01,0.42,0.76,0
-0.71,0.06,0.34,0.79,0
-0.76,0.03,0.34,0.83,0
-0.81,0.02,0.35,0.88,0
-0.83,-0.03,0.28,0.88,0
-0.85,0.07,0.23,0.89,0
-0.87,0.05,0.26,0.91,0
-0.89,0.02,0.05,0.89,0
-0.90,0.09,0.03,0.90,0
-0.92,-0.00,0.20,0.94,0
-0.93,-0.06,-0.01,0.93,0
-0.93,0.12,0.02,0.93,0
-0.91,0.08,-0.09,0.92,0
-0.84,-0.01,-0.00,0.84,0
-0.97,0.10,-0.02,0.97,0
-0.89,0.03,-0.08,0.89,0
-0.90,0.00,-0.08,0.90,0
-0.94,-0.05,-0.03,0.94,0
-0.94,-0.08,0.01,0.94,0
-0.94,0.03,-0.11,0.94,0
-0.94,-0.06,-0.01,0.94,0
-0.94,0.03,-0.06,0.94,0
-0.94,0.01,-0.06,0.94,0
-0.94,0.01,-0.01,0.94,0
-0.94,-0.03,-0.01,0.94,0
-0.94,-0.02,-0.03,0.94,0
-0.94,0.01,-0.02,0.94,0
-0.94,0.00,-0.02,0.94,0
-0.94,-0.00,-0.01,0.94,1
-0.94,-0.01,-0.02,0.94,1
-0.94,-0.00,-0.03,0.94,1
-0.94,-0.00,-0.01,0.94,1
-0.94,-0.00,-0.08,0.94,1
-0.93,0.03,-0.08,0.93,1
-0.93,0.02,-0.03,0.93,1
-0.91,-0.03,-0.19,0.93,1
-0.87,0.02,-0.14,0.88,1
-0.78,0.02,-0.17,0.80,1
-0.59,0.02,-0.20,0.62,1
-0.18,0.01,-0.26,0.32,1
0.52,-0.02,-0.27,0.59,1
1.16,-0.18,0.02,1.17,1
0.70,-1.93,1.78,2.72,1
-0.56,1.04,-1.79,2.14,1
-0.43,1.92,0.50,2.03,1
-0.12,-0.40,-0.69,0.80,1
0.01,-0.88,-0.14,0.89,1
0.02,-0.93,-0.06,0.93,1
0.02,-0.93,-0.09,0.93,1
0.02,-0.93,-0.08,0.94,1
0.02,-0.93,-0.08,0.93,1
0.02,-0.92,-0.08,0.93,1
0.02,-0.93,-0.08,0.94,1
0.02,-0.92,-0.08,0.93,1
0.02,-0.92,-0.08,0.93,1
0.02,-0.92,-0.08,0.93,1
0.02,-0.92,-0.08,0.92,1
0.02,-0.93,-0.09,0.93,1
0.02,-0.92,-0.08,0.93,1
0.02,-0.93,-0.09,0.93,0
0.02,-0.93,-0.09,0.93,0
0.02,-0.92,-0.08,0.93,0
0.02,-0.92,-0.09,0.93,0
0.02,-0.92,-0.08,0.93,0
0.02,-0.93,-0.08,0.93,0
0.02,-0.93,-0.08,0.93,0
0.02,-0.93,-0.08,0.93,0
0.02,-0.92,-0.08,0.93,0
0.02,-0.92,-0.08,0.93,0
0.02,-0.93,-0.08,0.93,0
0.04,-1.08,-0.12,1.09,0
0.05,-1.42,0.05,1.42,0
0.00,-1.12,-0.05,1.12,0
-0.11,-1.01,-0.05,1.01,0
-0.14,-0.91,-0.01,0.92,0
-0.23,-0.78,0.02,0.82,0
-0.30,-0.87,0.00,0.92,0
-0.36,-0.89,0.02,0.96,0
-0.41,-0.89,0.01,0.98,0
-0.47,-0.82,-0.05,0.95,0
-0.53,-0.80,0.02,0.96,0
-0.58,-0.69,0.06,0.90,0
-0.64,-0.52,0.04,0.83,0
-0.72,-0.43,-0.00,0.84,0
-0.78,-0.44,0.14,0.90,0
-0.81,-0.26,0.16,0.86,0
-0.84,-0.12,0.19,0.87,0
-0.88,0.00,0.21,0.90,0
-0.90,-0.07,0.03,0.91,0
-0.91,-0.02,-0.04,0.91,0
-0.92,-0.00,-0.06,0.92,0
-0.93,0.15,-0.05,0.95,0
-0.93,-0.02,-0.07,0.94,0
-0.94,0.03,-0.10,0.94,0
-0.94,-0.09,-0.08,0.95,0
-0.93,0.06,-0.20,0.96,0
-0.94,0.03,-0.10,0.94,0
-0.94,-0.06,0.01,0.95,0
-0.93,0.15,0.02,0.95,0
-0.93,0.10,0.01,0.94,0
-0.93,0.01,-0.11,0.94,0
-0.94,0.08,-0.09,0.94,0
-0.94,0.05,-0.06,0.95,0
-0.94,0.05,-0.05,0.94,0
-0.94,0.05,-0.05,0.94,0
-0.93,0.02,-0.07,0.94,0
-0.94,0.03,-0.08,0.95,0
-0.94,0.05,-0.07,0.94,0
-0.94,0.07,-0.07,0.94,1
-0.94,0.04,-0.06,0.94,1
-0.94,0.02,-0.08,0.94,1
-0.94,0.02,-0.10,0.94,1
-0.94,0.03,-0.09,0.95,1
-0.94,0.03,-0.13,0.95,1
-0.93,0.08,-0.25,0.96,1
-0.91,-0.00,-0.11,0.92,1
-0.88,0.02,-0.12,0.89,1
-0.81,0.01,-0.15,0.82,1
-0.65,0.01,-0.20,0.68,1
-0.28,-0.04,-0.27,0.39,1
0.40,-0.01,-0.25,0.47,1
0.90,-0.12,-0.29,0.95,1
0.14,-1.93,1.78,2.63,1
-0.14,1.92,-1.79,2.63,1
1.87,-1.93,-1.79,3.23,1
-0.25,1.92,0.41,1.98,1
-0.01,-0.01,-1.10,1.10,1
-0.01,-0.02,-0.90,0.90,1
-0.01,-0.02,-0.90,0.90,1
-0.01,-0.02,-0.90,0.90,1
-0.01,-0.02,-0.89,0.89,1
-0.02,-0.02,-0.90,0.90,1
-0.02,-0.02,-0.90,0.90,1
-0.02,-0.02,-0.90,0.90,1
-0.01,-0.02,-0.90,0.90,1
-0.01,-0.02,-0.90,0.90,1
-0.02,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.02,-0.02,-0.90,0.90,0
-0.01,-0.03,-0.90,0.91,0
-0.02,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.02,-0.02,-0.90,0.90,0
-0.01,-0.02,-0.90,0.90,0
-0.02,-0.04,-0.90,0.90,0
-0.02,-0.05,-1.29,1.29,0
-0.05,0.02,-1.04,1.04,0
-0.10,0.04,-0.92,0.92,0
-0.11,0.00,-0.95,0.95,0
-0.14,0.01,-0.90,0.91,0
-0.25,0.01,-0.84,0.88,0
-0.23,-0.08,-0.89,0.92,0
-0.28,-0.10,-0.89,0.94,0
-0.36,-0.05,-0.82,0.90,0
-0.41,-0.05,-0.74,0.85,0
-0.46,-0.04,-0.77,0.90,0
-0.53,-0.05,-0.80,0.96,0
-0.53,-0.02,-0.72,0.90,0
-0.60,-0.05,-0.70,0.92,0
-0.65,-0.01,-0.66,0.93,0
-0.71,-0.02,-0.53,0.88,0
-0.73,-0.03,-0.58,0.93,0
-0.76,0.04,-0.53,0.93,0
-0.82,0.06,-0.30,0.88,0
-0.84,0.05,-0.36,0.91,0
-0.86,-0.08,-0.29,0.91,0
-0.86,-0.17,-0.42,0.97,0
-0.88,-0.07,-0.31,0.94,0
-0.90,-0.04,-0.15,0.91,0
-0.91,0.00,-0.22,0.94,0
-0.91,-0.11,-0.30,0.96,0
-0.91,-0.11,-0.17,0.94,0
-0.91,-0.07,-0.26,0.95,0
-0.93,-0.23,-0.21,0.98,0
-0.91,-0.20,-0.20,0.96,0
-0.93,-0.05,-0.03,0.93,0
-0.93,-0.16,-0.09,0.94,0
-0.93,-0.18,-0.15,0.96,0
-0.94,-0.06,0.01,0.94,0
-0.94,-0.06,-0.10,0.94,0
-0.94,-0.01,-0.12,0.95,0
-0.93,-0.19,-0.08,0.95,0
-0.94,0.00,0.00,0.94,0
-0.94,-0.01,-0.19,0.96,0
-0.94,0.03,-0.05,0.95,0
-0.94,-0.05,-0.08,0.95,0
-1.00,-0.08,-0.13,1.01,0
-0.89,-0.08,-0.01,0.90,0
-0.84,-0.12,-0.05,0.85,0
-0.92,-0.17,-0.38,1.01,0
-0.94,-0.03,0.02,0.95,0
-0.94,-0.05,-0.06,0.95,0
-0.95,-0.03,-0.08,0.96,0
-0.94,-0.04,-0.03,0.94,0
-0.94,-0.09,-0.01,0.94,1
-0.94,-0.05,-0.01,0.94,1
-0.94,-0.06,-0.02,0.94,1
-0.93,-0.07,-0.01,0.94,1
-0.94,-0.06,-0.05,0.94,1
-0.93,-0.06,-0.06,0.94,1
-0.94,-0.07,-0.07,0.94,1
-0.92,-0.06,-0.15,0.94,1
-0.90,-0.01,-0.13,0.91,1
-0.84,-0.02,-0.15,0.85,1
-0.71,-0.01,-0.21,0.74,1
-0.41,-0.00,-0.24,0.47,1
0.18,0.02,-0.29,0.34,1
0.73,0.13,-0.29,0.79,1
0.73,-0.77,1.78,2.08,1
0.06,1.92,-1.79,2.63,1
0.27,1.92,1.78,2.64,1
0.24,1.92,-1.18,2.27,1
0.01,0.98,-0.13,0.99,1
0.01,0.94,0.02,0.94,1
0.01,0.93,0.05,0.93,1
0.01,0.93,0.04,0.93,1
0.00,0.94,0.04,0.94,1
0.00,0.94,0.04,0.94,1
0.00,0.94,0.03,0.94,1
0.00,0.93,0.04,0.93,1
0.00,0.93,0.04,0.93,0
0.01,0.91,0.06,0.92,0
0.00,0.93,0.05,0.93,0
0.00,0.94,0.04,0.94,0
0.01,0.94,0.05,0.94,0
0.00,0.93,0.05,0.93,0
0.00,0.93,0.03,0.93,0
0.00,0.94,0.04,0.94,0
0.00,0.94,0.04,0.94,0
0.01,0.93,0.05,0.93,0
0.01,0.99,0.05,0.99,0
0.02,1.33,-0.06,1.33,0
0.00,1.13,0.31,1.17,0
-0.11,0.99,0.49,1.11,0
-0.13,0.81,0.60,1.02,0
-0.20,0.53,0.64,0.85,0
-0.30,0.50,0.63,0.86,0
-0.36,0.39,0.54,0.76,0
-0.48,0.27,0.55,0.78,0
-0.58,0.14,0.51,0.79,0
-0.64,0.14,0.49,0.81,0
-0.71,0.05,0.41,0.82,0
-0.76,-0.04,0.26,0.80,0
-0.81,0.00,0.23,0.84,0
-0.84,0.09,0.03,0.85,0
-0.89,0.00,-0.01,0.89,0
-0.91,0.20,-0.07,0.94,0
-0.92,0.11,0.01,0.93,0
-0.93,0.07,-0.02,0.93,0
-0.93,0.01,-0.04,0.93,0
-0.93,0.00,-0.07,0.93,0
-0.93,0.04,0.05,0.94,0
-0.94,0.10,0.02,0.94,0
-0.93,0.08,-0.00,0.94,0
-0.94,0.10,0.03,0.95,0
-0.94,-0.06,-0.05,0.94,0
-0.94,0.06,-0.01,0.94,0
-0.94,0.06,0.01,0.94,0
-0.93,0.16,-0.02,0.95,0
-0.94,0.11,0.01,0.94,0
-0.94,0.01,-0.06,0.94,0
-0.94,0.01,-0.08,0.95,0
-0.94,0.01,-0.01,0.94,0
-0.90,0.08,-0.05,0.91,0
-0.96,0.02,0.00,0.96,0
-0.99,-0.12,-0.10,1.01,0
-0.94,-0.00,-0.08,0.94,0
-0.94,0.03,-0.05,0.94,0
-0.93,0.08,0.00,0.94,0
-0.94,0.01,-0.01,0.94,0
-0.94,0.00,0.00,0.94,0
-0.94,-0.03,-0.01,0.94,0
-0.94,-0.02,-0.01,0.94,1
-0.94,0.00,-0.04,0.94,1
-0.94,-0.01,-0.03,0.95,1
-0.94,-0.02,-0.01,0.94,1
-0.94,-0.00,-0.02,0.94,1
-0.94,0.02,-0.04,0.94,1
-0.94,0.02,-0.08,0.94,1
-0.93,-0.00,-0.12,0.94,1
-0.91,0.06,-0.20,0.93,1
-0.89,0.02,-0.13,0.90,1
-0.81,0.03,-0.16,0.83,1
-0.66,0.02,-0.32,0.73,1
-0.25,-0.02,-0.25,0.36,1
0.44,-0.01,-0.30,0.53,1
1.02,-0.18,-0.12,1.04,1
0.93,1.92,1.78,2.78,1
0.06,-1.93,1.78,2.63,1
-1.93,-1.93,1.78,3.26,1
-0.05,0.91,0.75,1.18,1
-0.05,0.28,0.98,1.02,1
-0.05,0.01,0.85,0.85,1
-0.06,-0.08,0.83,0.83,1
-0.06,-0.05,0.83,0.83,1
-0.05,-0.06,0.83,0.83,1
-0.05,-0.07,0.83,0.83,1
-0.05,-0.06,0.83,0.84,1
-0.06,-0.06,0.83,0.84,1
-0.06,-0.06,0.83,0.83,0
-0.06,-0.07,0.83,0.83,0
-0.05,-0.06,0.83,0.83,0
-0.05,-0.06,0.83,0.84,0
-0.05,-0.07,0.83,0.83,0
-0.06,-0.06,0.83,0.83,0
-0.06,-0.06,0.83,0.83,0
-0.05,-0.05,0.83,0.83,0
-0.05,-0.06,0.83,0.83,0
-0.06,-0.06,0.83,0.83,0
-0.05,-0.07,0.84,0.84,0
-0.05,0.01,0.79,0.79,0
-0.06,-0.10,0.94,0.95,0
-0.07,0.02,0.96,0.97,0
-0.24,-0.00,0.97,1.00,0
-0.12,-0.09,0.90,0.91,0
-0.18,-0.03,0.97,0.99,0
-0.31,-0.11,0.90,0.96,0
-0.36,-0.02,0.69,0.78,0
-0.38,0.02,0.75,0.85,0
-0.47,-0.01,0.75,0.89,0
-0.54,0.00,0.71,0.89,0
-0.60,-0.02,0.58,0.84,0
-0.67,-0.10,0.47,0.83,0
-0.72,0.03,0.32,0.79,0
-0.78,-0.03,0.29,0.83,0
-0.83,0.06,0.16,0.84,0
-0.87,-0.10,0.14,0.88,0
-0.88,0.03,0.15,0.90,0
-0.90,-0.04,0.11,0.91,0
-0.91,-0.01,0.12,0.92,0
-0.92,0.09,0.05,0.92,0
-0.93,0.21,0.02,0.95,0
-0.93,-0.07,-0.04,0.94,0
-0.94,-0.02,0.04,0.94,0
-0.94,-0.05,0.14,0.95,0
-0.94,-0.03,0.03,0.94,0
-0.94,0.06,0.01,0.95,0
-0.94,0.01,0.02,0.95,0
-0.94,0.04,0.01,0.94,0
-0.94,0.03,0.01,0.95,0
-0.94,-0.01,0.00,0.94,0
-0.94,0.05,-0.01,0.94,0
-0.94,0.06,-0.02,0.94,1
-0.94,0.04,-0.02,0.94,1
-0.94,0.01,-0.01,0.94,1
-0.94,0.03,-0.01,0.94,1
-0.94,0.02,-0.05,0.94,1
-0.94,0.06,-0.12,0.95,1
-0.93,0.06,-0.22,0.95,1
-0.89,0.03,-0.09,0.90,1
-0.83,0.02,-0.15,0.85,1
-0.71,0.03,-0.19,0.74,1
-0.41,-0.02,-0.22,0.47,1
0.25,0.01,-0.28,0.38,1
0.80,-0.01,-0.23,0.83,1
0.03,1.34,1.78,2.23,1
-0.03,1.47,-1.79,2.32,1
0.10,-1.93,1.78,2.63,1
-0.15,-0.97,-0.76,1.24,1
-0.03,0.25,-0.01,0.25,1
0.01,1.05,0.03,1.05,1
0.00,0.92,0.05,0.92,1
0.01,0.93,0.05,0.93,1
0.00,0.94,0.05,0.94,1
0.00,0.93,0.05,0.93,1
0.00,0.94,0.04,0.94,1
0.00,0.93,0.04,0.93,1
0.00,0.93,0.05,0.93,1
0.01,0.93,0.05,0.93,1
0.00,0.93,0.05,0.93,0
0.00,0.94,0.05,0.94,0
0.00,0.93,0.05,0.93,0
0.00,0.94,0.05,0.94,0
0.00,0.93,0.05,0.93,0
0.00,0.94,0.05,0.94,0
0.00,0.93,0.05,0.93,0
0.01,0.93,0.05,0.93,0
0.01,0.93,0.04,0.93,0
0.00,0.93,0.04,0.93,0
0.00,0.94,0.05,0.94,0
0.00,0.94,0.05,0.94,0
0.01,0.94,0.04,0.94,0
0.00,0.93,0.05,0.93,0
0.00,0.94,0.05,0.94,0
0.01,0.93,0.05,0.93,0
0.00,0.93,0.05,0.93,0
0.00,0.93,0.04,0.93,0
0.00,0.94,0.05,0.94,0
0.00,0.94,0.05,0.94,0
0.01,0.92,0.05,0.93,0
0.00,0.92,0.05,0.93,0
0.00,0.94,0.04,0.94,0
0.00,0.93,0.04,0.93,0
0.00,0.93,0.05,0.93,0
0.00,0.93,0.05,0.93,0
0.03,1.43,0.11,1.44,0
-0.01,1.11,0.35,1.16,0
-0.06,0.94,0.36,1.00,0
-0.18,0.78,0.46,0.92,0
-0.21,0.75,0.48,0.91,0
-0.28,0.71,0.54,0.94,0
-0.29,0.53,0.58,0.84,0
-0.38,0.46,0.56,0.82,0
-0.49,0.22,0.62,0.82,0
-0.55,0.24,0.68,0.91,0
-0.61,0.09,0.64,0.89,0
-0.65,0.10,0.45,0.80,0
-0.72,0.04,0.28,0.77,0
-0.79,0.08,0.19,0.81,0
-0.83,0.20,0.20,0.87,0
-0.87,0.08,0.07,0.88,0
-0.88,0.05,0.12,0.89,0
-0.91,0.01,0.07,0.91,0
-0.91,0.07,-0.05,0.91,0
-0.92,0.15,-0.02,0.93,0
-0.93,0.10,-0.09,0.94,0
-0.94,0.00,-0.06,0.95,0
-0.94,0.02,-0.02,0.94,0
-0.94,-0.04,-0.01,0.94,0
-0.94,0.01,0.02,0.94,0
-0.94,0.04,0.01,0.94,0
-0.94,0.02,-0.02,0.94,0
-0.94,-0.07,-0.01,0.94,0
-0.94,-0.02,-0.03,0.95,0
-0.94,0.00,-0.00,0.94,0
-0.94,0.03,-0.02,0.94,0
-0.93,0.07,-0.03,0.94,0
-0.94,0.06,-0.03,0.94,0
-0.94,0.00,-0.04,0.94,1
-0.94,0.02,-0.06,0.94,1
-0.94,0.02,-0.07,0.94,1
-0.94,0.02,-0.09,0.94,1
-0.91,0.02,-0.18,0.93,1
-0.91,0.03,-0.10,0.92,1
-0.87,0.02,-0.13,0.88,1
-0.80,0.02,-0.16,0.81,1
-0.62,0.15,-0.15,0.66,1
-0.24,-0.02,-0.26,0.36,1
0.47,0.00,-0.35,0.59,1
0.98,-0.08,-0.30,1.03,1
-0.07,0.82,-0.70,1.08,1
0.47,-0.06,1.78,1.85,1
0.07,1.70,1.78,2.46,1
-0.04,0.50,0.15,0.52,1
0.02,-0.88,-0.06,0.89,1
0.02,-0.92,-0.08,0.92,1
0.02,-0.92,-0.08,0.92,1
0.02,-0.92,-0.09,0.93,1
0.02,-0.92,-0.10,0.93,1
0.02,-0.92,-0.10,0.93,1
0.02,-0.92,-0.10,0.93,1
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.11,0.93,0
0.02,-0.92,-0.11,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.03,-0.92,-0.10,0.93,0
0.02,-0.93,-0.10,0.93,0
0.02,-0.92,-0.10,0.93,0
0.02,-0.92,-0.11,0.93,0
0.02,-0.92,-0.10,0.92,0
0.02,-0.93,-0.08,0.94,0
0.03,-1.16,-0.14,1.17,0
-0.00,-1.07,-0.02,1.07,0
-0.07,-0.96,-0.08,0.96,0
