-101.00,276.00,-24710.00,24711.75
199.00,272.00,-24867.00,24869.28
187.00,264.00,-24900.00,24902.10
38.00,135.00,-24815.00,24815.40
-63.00,214.00,-24761.00,24762.01
2.00,193.00,-24927.00,24927.75
-27.00,240.00,-24783.00,24784.18
14.00,162.00,-24817.00,24817.53
38.00,100.00,-24794.00,24794.23
48.00,172.00,-24990.00,24990.64
101.00,-17.00,-24807.00,24807.21
51.00,-65.00,-24897.00,24897.14
57.00,-13.00,-24862.00,24862.07
-6.00,-89.00,-24700.00,24700.16
123.00,60.00,-24821.00,24821.38
-59.00,119.00,-24762.00,24762.36
89.00,-38.00,-24940.00,24940.19
140.00,146.00,-24747.00,24747.83
10.00,5.00,-24829.00,24829.00
-146.00,-259.00,-24809.00,24810.78
-39.00,-99.00,-25042.00,25042.23
-2.00,-155.00,-24877.00,24877.48
-78.00,-141.00,-24852.00,24852.52
-132.00,-453.00,-24847.00,24851.48
24.00,-447.00,-24903.00,24907.02
132.00,-421.00,-24776.00,24779.93
-36.00,-481.00,-24753.00,24757.70
75.00,-594.00,-25328.00,25335.08
26.00,-431.00,-25164.00,25167.70
45.00,-520.00,-24304.00,24309.60
-7.00,-550.00,-24866.00,24872.08
-106.00,-498.00,-24770.00,24775.23
-37.00,-531.00,-24807.00,24812.71
58.00,-387.00,-24732.00,24735.10
17.00,-390.00,-24788.00,24791.07
-108.00,-366.00,-24880.00,24882.93
180.00,-183.00,-24957.00,24958.32
-18.00,-263.00,-24852.00,24853.40
57.00,-376.00,-24748.00,24750.92
29.00,-324.00,-24885.00,24887.13
75.00,-457.00,-24244.00,24248.42
-9.00,-417.00,-24918.00,24921.49
-39.00,-241.00,-24927.00,24928.20
-100.00,-245.00,-24906.00,24907.41
-211.00,-115.00,-24894.00,24895.16
-65.00,-236.00,-24927.00,24928.20
21.00,-377.00,-24847.00,24849.87
-51.00,-191.00,-24817.00,24817.79
14.00,-176.00,-24816.00,24816.63
-149.00,-89.00,-24838.00,24838.61
119.00,-157.00,-24746.00,24746.79
145.00,-85.00,-24771.00,24771.57
-11.00,-161.00,-24747.00,24747.53
-61.00,-242.00,-24821.00,24822.25
-45.00,-84.00,-24929.00,24929.18
43.00,-330.00,-24924.00,24926.22
-100.00,-147.00,-24916.00,24916.64
56.00,-110.00,-24815.00,24815.31
-153.00,-80.00,-24840.00,24840.60
-127.00,-188.00,-24927.00,24928.03
0.00,-138.00,-24900.00,24900.38
87.00,-191.00,-24815.00,24815.89
41.00,-222.00,-24793.00,24794.03
-89.00,-80.00,-24901.00,24901.29
-54.00,-2.00,-24816.00,24816.06
-21.00,-32.00,-24852.00,24852.03
-157.00,52.00,-24840.00,24840.55
-153.00,-43.00,-24880.00,24880.51
-52.00,-93.00,-24660.00,24660.23
-36.00,-63.00,-24684.00,24684.11
-192.00,-84.00,-24820.00,24820.89
-42.00,-128.00,-24779.00,24779.37
-86.00,-130.00,-24890.00,24890.49
-192.00,-35.00,-24767.00,24767.77
38.00,-56.00,-24842.00,24842.09
-56.00,-95.00,-24901.00,24901.25
-51.00,-42.00,-24957.00,24957.09
-98.00,-118.00,-24744.00,24744.48
60.00,-40.00,-24969.00,24969.10
-137.00,36.00,-24979.00,24979.40
-241.00,-112.00,-24739.00,24740.43
50.00,-99.00,-24874.00,24874.25
-53.00,-78.00,-24956.00,24956.18
-124.00,-62.00,-24820.00,24820.39
-159.00,5.00,-24837.00,24837.51
-89.00,-33.00,-24794.00,24794.18
-113.00,27.00,-24830.00,24830.27
1.00,-44.00,-24804.00,24804.04
4.00,-61.00,-24891.00,24891.08
-95.00,103.00,-24806.00,24806.40
-67.00,61.00,-24800.00,24800.17
-69.00,22.00,-24844.00,24844.11
-57.00,138.00,-24857.00,24857.45
-214.00,93.00,-24831.00,24832.10
-150.00,86.00,-24774.00,24774.60
55.00,295.00,-24728.00,24729.82
-190.00,93.00,-24972.00,24972.90
-26.00,39.00,-24817.00,24817.05
-161.00,127.00,-24899.00,24899.84
-81.00,237.00,-24752.00,24753.27
1.00,97.00,-24803.00,24803.19
-97.00,109.00,-24757.00,24757.43
-70.00,92.00,-24873.00,24873.27
-201.00,43.00,-24855.00,24855.85
-51.00,34.00,-24774.00,24774.08
-65.00,105.00,-24910.00,24910.31
77.00,78.00,-24804.00,24804.24
-23.00,-76.00,-24857.00,24857.13
-165.00,70.00,-24822.00,24822.65
-92.00,95.00,-24678.00,24678.36
23.00,-14.00,-24886.00,24886.02
-20.00,64.00,-24761.00,24761.09
54.00,66.00,-24766.00,24766.15
-133.00,68.00,-24799.00,24799.45
-124.00,51.00,-24847.00,24847.36
25.00,96.00,-24771.00,24771.20
-33.00,11.00,-24845.00,24845.03
-160.00,-75.00,-24870.00,24870.63
-52.00,-74.00,-24951.00,24951.16
11.00,79.00,-24861.00,24861.13
-270.00,76.00,-24781.00,24782.59
-81.00,130.00,-24808.00,24808.47
-72.00,135.00,-24810.00,24810.47
3.00,39.00,-24731.00,24731.03
-150.00,87.00,-24811.00,24811.61
