498.00,-27341.00,-116.00,27345.78
396.00,-27526.00,-53.00,27528.90
338.00,-27444.00,-30.00,27446.10
214.00,-27521.00,-152.00,27522.25
358.00,-27493.00,-15.00,27495.34
299.00,-27422.00,-159.00,27424.09
266.00,-27512.00,2.00,27513.29
324.00,-27381.00,-60.00,27382.98
303.00,-27515.00,-208.00,27517.46
250.00,-27419.00,-246.00,27421.25
370.00,-27590.00,-80.00,27592.60
202.00,-27466.00,-97.00,27466.92
438.00,-27531.00,-115.00,27534.73
416.00,-27378.00,86.00,27381.30
320.00,-27454.00,-5.00,27455.87
329.00,-27376.00,0.00,27377.98
371.00,-27478.00,-364.00,27482.92
416.00,-27443.00,-51.00,27446.20
281.00,-27407.00,6.00,27408.44
243.00,-27547.00,-139.00,27548.42
194.00,-27452.00,-150.00,27453.10
393.00,-27571.00,39.00,27573.83
1064.00,-27386.00,-571.00,27412.61
242.00,-27363.00,169.00,27364.59
362.00,-27407.00,41.00,27409.42
443.00,-27526.00,122.00,27529.84
339.00,-27517.00,16.00,27519.09
237.00,-27412.00,72.00,27413.12
310.00,-27517.00,93.00,27518.91
239.00,-27558.00,-250.00,27560.17
412.00,-27528.00,4.00,27531.08
417.00,-27385.00,-66.00,27388.25
236.00,-27596.00,-168.00,27597.52
273.00,-27445.00,-119.00,27446.62
495.00,-27525.00,-53.00,27529.50
335.00,-27445.00,-161.00,27447.52
223.00,-27463.00,-34.00,27463.93
380.00,-27460.00,-69.00,27462.72
250.00,-27392.00,-129.00,27393.45
290.00,-27478.00,-224.00,27480.44
261.00,-27474.00,-239.00,27476.28
394.00,-27070.00,-185.00,27073.50
331.00,-27908.00,-23.00,27909.97
285.00,-27393.00,-264.00,27395.75
437.00,-27461.00,-94.00,27464.64
399.00,-27545.00,-153.00,27548.32
295.00,-27465.00,-130.00,27466.89
335.00,-27531.00,-54.00,27533.09
447.00,-27532.00,-81.00,27535.75
403.00,-27546.00,-105.00,27549.15
358.00,-27591.00,-214.00,27594.16
227.00,-27481.00,-35.00,27481.96
370.00,-27364.00,-139.00,27366.85
399.00,-27464.00,-186.00,27467.53
385.00,-27454.00,-168.00,27457.21
114.00,-27461.00,-124.00,27461.52
220.00,-27406.00,-65.00,27406.96
310.00,-27458.00,209.00,27460.55
424.00,-27521.00,-196.00,27524.96
399.00,-27495.00,-63.00,27497.97
