25368.00,324.00,3.00,25370.07
25336.00,246.00,81.00,25337.33
25477.00,152.00,74.00,25477.56
25330.00,218.00,39.00,25330.97
25287.00,277.00,-30.00,25288.54
25383.00,236.00,39.00,25384.13
25419.00,221.00,230.00,25421.00
25362.00,203.00,87.00,25362.96
25363.00,293.00,284.00,25366.28
25419.00,186.00,346.00,25422.04
25354.00,184.00,-6.00,25354.67
25443.00,250.00,96.00,25444.41
25320.00,174.00,91.00,25320.76
25419.00,303.00,-54.00,25420.87
25378.00,171.00,-27.00,25378.59
25347.00,274.00,756.00,25359.75
25278.00,144.00,235.00,25279.50
25464.00,87.00,-71.00,25464.25
25417.00,213.00,-19.00,25417.90
25509.00,-827.00,705.00,25532.14
25481.00,312.00,-509.00,25487.99
25360.00,112.00,324.00,25362.32
25341.00,54.00,125.00,25341.37
25336.00,88.00,-27.00,25336.17
25390.00,118.00,-15.00,25390.28
25368.00,256.00,39.00,25369.32
25381.00,216.00,50.00,25381.97
25273.00,260.00,-6.00,25274.34
25373.00,238.00,164.00,25374.65
25419.00,244.00,45.00,25420.21
25491.00,255.00,118.00,25492.55
25372.00,174.00,-169.00,25373.16
25445.00,117.00,-151.00,25445.72
25439.00,174.00,-146.00,25440.01
25299.00,204.00,-87.00,25299.97
25552.00,146.00,-18.00,25552.42
25263.00,157.00,-112.00,25263.74
25310.00,75.00,-48.00,25310.16
25422.00,192.00,-215.00,25423.63
25418.00,198.00,-166.00,25419.32
25153.00,209.00,-242.00,25155.03
25297.00,279.00,-103.00,25298.75
25243.00,208.00,-114.00,25244.11
25395.00,255.00,-275.00,25397.77
25160.00,228.00,-283.00,25162.62
25529.00,286.00,-189.00,25531.30
25344.00,43.00,-232.00,25345.10
25290.00,214.00,-319.00,25292.92
25355.00,294.00,-339.00,25358.97
25245.00,89.00,-384.00,25248.08
25419.00,189.00,-387.00,25422.65
25379.00,200.00,-356.00,25382.29
25315.00,105.00,-217.00,25316.15
25386.00,238.00,-363.00,25389.71
25498.00,225.00,-281.00,25500.54
25438.00,7.00,-386.00,25440.93
25390.00,210.00,-410.00,25394.18
25431.00,78.00,-332.00,25433.29
25342.00,172.00,-225.00,25343.58
25413.00,133.00,-192.00,25414.07
