635,675,24903,24920.24
631,733,24847,24865.82
626,754,24821,24840.34
504,774,24794,24811.2
588,823,24887,24907.55
662,751,24982,25002.05
663,783,24902,24923.13
631,860,24854,24876.88
614,726,24893,24911.15
613,848,24941,24962.94
465,726,24873,24887.94
486,651,24891,24904.25
689,713,24808,24827.81
527,616,24867,24880.21
523,776,24826,24843.63
588,749,24834,24852.25
527,753,24861,24877.98
536,700,24864,24879.63
596,790,24807,24826.73
565,728,24958,24975.01
529,797,24921,24939.35
620,764,24971,24990.38
557,763,24797,24814.99
687,785,24804,24825.93
567,634,24868,24882.54
615,753,24880,24898.99
559,827,24774,24794.1
561,791,24943,24961.85
290,783,24913,24926.99
470,765,24946,24962.15
596,850,24945,24966.59
438,694,24879,24892.53
707,821,24965,24988.5
636,705,24812,24830.16
504,763,24919,24935.77
597,800,24948,24967.96
734,764,24835,24857.59
468,798,24895,24912.18
588,911,24699,24722.79
576,719,24762,24779.13
374,755,24883,24897.26
608,753,24824,24842.86
559,799,24994,25013.02
500,729,24867,24882.71
661,760,24798,24818.45
649,840,24941,24963.58
483,692,24913,24927.29
464,724,25009,25023.78
514,794,24941,24958.93
420,620,24897,24908.26
641,817,24959,24980.59
464,810,24963,24980.45
530,757,24889,24906.15
546,751,24825,24842.36
446,739,24890,24904.96
502,753,24856,24872.47
542,697,24897,24912.65
473,663,24865,24878.33
646,870,24986,25009.49
483,772,24883,24899.66
615,769,25021,25040.37
546,740,24945,24961.95
477,849,24851,24870.08
581,758,24900,24918.31
505,776,24780,24797.29
507,785,24855,24872.56
412,720,24906,24919.81
659,722,24866,24885.21
531,804,24727,24745.77
430,724,25025,25039.16
618,796,24828,24848.44
637,776,24829,24849.29
597,840,24970,24991.26
705,715,24897,24917.24
547,663,24825,24839.88
569,622,24925,24939.25
478,630,24841,24853.58
598,747,24963,24981.33
693,702,24825,24844.59
529,753,24819,24836.06
470,614,24860,24872.02
369,723,24942,24955.21
542,805,24863,24881.93
428,826,24847,24864.41
573,770,24996,25014.42
595,903,24847,24870.52
569,729,24870,24887.19
590,669,24913,24928.97
735,719,25016,25037.12
572,613,24720,24734.22
537,693,24812,24827.49
505,666,24906,24920.02
553,711,24890,24906.29
637,758,24831,24850.73
499,886,24782,24802.85
481,760,25009,25025.17
520,727,24837,24853.08
562,753,24840,24857.77
348,775,24954,24968.46
689,745,25011,25031.58
589,635,24891,24906.07
540,646,24729,24743.33
674,830,24897,24919.95
493,859,24884,24903.7
522,693,24858,24873.14
559,828,24803,24823.11
479,704,24969,24983.51
635,570,24840,24854.65
563,777,24797,24815.56
546,650,25045,25059.38
662,709,24848,24866.93
623,615,24928,24943.37
461,652,24952,24964.77
616,745,24811,24829.83
493,642,24795,24808.21
634,679,24767,24784.42
546,749,24799,24816.32
671,682,24888,24906.38
583,638,24834,24849.03
479,697,24950,24964.33
525,630,24851,24864.53
457,726,24792,24806.84
527,461,24864,24873.86
596,618,24800,24814.86
669,730,24795,24814.76
596,737,24877,24895.05
649,661,24855,24872.26
493,573,24865,24876.49
574,699,24929,24945.4
552,807,24943,24962.16
547,851,24904,24924.54
648,665,24894,24911.31
613,645,24914,24929.89
486,648,24777,24790.24
659,651,24883,24900.24
649,750,24902,24921.75
634,633,24904,24920.11
581,625,24934,24948.6
545,642,24943,24957.21
682,689,24879,24897.88
576,584,24914,24927.5
496,533,24901,24911.64
537,506,24795,24805.98
482,579,24810,24821.44
626,517,24812,24825.28
604,633,24846,24861.4
449,599,24917,24928.24
492,738,24736,24751.9
653,580,24946,24961.29
628,502,24880,24892.99
557,662,24833,24848.07
642,408,24820,24831.66
478,580,24823,24834.38
354,564,24804,24812.94
409,584,24934,24944.19
486,560,24873,24884.05
587,694,24770,24786.67
516,754,24873,24889.77
480,667,24806,24819.61
657,646,24897,24914.04
467,709,24860,24874.49
455,546,24623,24633.26
403,645,24820,24831.65
519,497,24998,25008.33
469,615,24987,24998.97
535,854,24811,24831.46
584,709,24871,24887.96
545,599,24839,24852.2
568,662,24884,24899.28
554,694,24848,24863.86
384,670,24730,24742.06
497,817,25065,25083.24
520,760,24895,24912.03
685,686,25035,25053.76
681,876,24916,24940.69
494,633,24983,24995.9
497,684,24879,24893.36
425,656,24744,24756.34
574,637,24880,24894.77
497,710,24819,24834.13
511,724,24856,24871.79
423,688,24866,24879.11
596,623,25015,25029.85
560,774,24997,25015.25
564,726,24931,24947.95
461,638,24847,24859.47
547,612,24839,24852.56
497,648,24821,24834.43
442,705,24866,24879.92
529,558,24762,24773.94
523,740,24812,24828.54
630,758,24935,24954.47
506,705,24857,24872.15
408,726,24865,24878.94
510,746,24915,24931.38
602,825,24989,25009.86
430,906,25035,25055.08
489,858,24846,24865.62
578,727,24965,24982.27
565,722,24857,24873.9
412,678,24826,24838.67
557,652,24863,24877.78
512,739,24794,24810.3
552,769,24952,24969.95
581,675,24738,24754.03
426,671,24988,25000.64
489,687,24880,24894.29
512,614,24879,24891.84
435,652,24954,24966.31
500,796,25018,25035.66
608,641,24824,24839.72
545,787,24851,24869.43
449,674,24859,24872.19
503,786,25112,25129.33
429,852,24843,24861.31
449,749,24924,24939.3
410,613,24869,24879.93
408,786,24907,24922.74
493,774,24816,24832.96
542,546,24905,24916.88
559,767,24858,24876.11
421,634,24813,24824.67
623,714,24776,24794.11
485,651,24813,24826.28
489,681,24914,24928.1
461,805,24935,24952.25
618,607,24884,24899.07
624,735,24974,24992.6
514,588,24860,24872.26
627,742,24807,24826.01
436,791,24860,24876.4
322,656,24826,24836.75
650,699,24790,24808.37
439,759,24846,24861.47
522,731,25018,25034.12
478,831,24822,24840.51
626,758,25007,25026.32
495,611,24990,25002.37
533,750,24864,24881.02
412,670,24812,24824.46
554,765,24826,24843.96
565,683,24869,24884.79
459,767,24811,24827.1
548,782,24949,24967.27
429,611,24871,24882.2
465,651,24840,24852.88
459,798,24913,24930
446,715,24930,24944.24
613,710,24977,24994.61
457,853,24835,24853.85
385,643,24901,24912.28
469,603,24811,24822.76
349,738,24974,24987.34
403,617,24902,24912.9
603,708,24866,24883.39
520,773,24905,24922.42
533,724,24764,24780.32
486,878,24950,24970.18
452,701,24772,24786.04
496,768,24923,24939.76
537,750,24880,24897.09
519,871,24744,24764.76
408,825,24984,25000.95
524,701,24860,24875.4
626,635,24853,24868.99
417,776,24895,24910.58
459,571,24836,24846.8
619,671,24717,24733.85
488,699,24936,24950.57
521,598,24766,24778.7
559,698,24969,24985.01
576,738,24868,24885.62
542,778,24933,24951.02
563,769,24874,24892.25
669,821,24919,24941.5
402,804,24915,24931.21
569,714,24771,24787.82
672,710,24988,25007.12
457,698,24822,24836.02
461,864,24976,24995.19
502,756,25001,25017.47
411,760,24732,24747.09
451,752,24905,24920.43
699,778,24924,24945.93
398,696,24915,24927.9
449,732,24892,24906.81
413,720,24862,24875.85
665,913,24822,24847.69
463,751,24828,24843.67
590,790,24929,24948.49
526,813,24949,24967.79
520,760,24923,24940.01
570,665,24932,24947.38
516,714,24950,24965.55
516,659,24781,24795.13
456,867,24918,24937.25
484,840,24869,24887.89
599,789,24936,24955.67
579,899,24884,24906.97
542,750,24918,24935.18
586,944,25009,25033.67
533,997,25046,25071.5
397,828,24825,24841.98
570,818,24829,24849.01
534,880,24792,24813.36
443,833,24849,24866.91
426,821,24750,24767.28
461,841,24919,24937.45
711,776,24921,24943.22
540,962,24810,24834.52
493,601,24780,24792.19
525,777,24841,24858.69
619,841,24889,24910.9
424,776,24835,24850.74
440,829,24912,24929.67
518,937,24859,24882.05
533,879,24900,24921.21
426,715,24911,24924.9
450,900,25030,25050.22
535,831,24923,24942.59
537,807,24802,24820.94
531,653,24813,24827.27
428,721,24936,24950.09
543,822,24764,24783.59
483,826,24776,24794.47
516,757,24848,24864.88
548,867,24763,24784.23
537,776,24851,24868.91
486,746,24724,24740.03
395,781,24889,24904.39
528,782,24800,24817.94
570,684,24768,24784
603,825,24937,24957.93
548,912,24875,24897.75
696,848,24975,24999.08
481,880,25030,25050.08
567,671,24974,24989.45
398,742,25093,25107.12
461,712,24892,24906.45
488,810,24896,24913.95
497,678,24693,24707.31
325,738,25010,25023
330,988,25044,25065.65
574,764,24793,24811.41
397,728,24891,24904.81
584,824,24928,24948.45
378,809,24971,24986.96
517,777,24902,24919.49
354,842,24848,24864.78
613,570,24899,24913.07
538,836,24944,24963.8
407,779,24950,24965.48
464,786,24907,24923.72
487,869,24906,24925.91
637,809,24948,24969.24
581,871,24954,24975.96
588,793,25042,25061.45
536,944,25031,25054.53
330,792,24898,24912.78
597,911,24862,24885.85
563,844,24794,24814.75
677,916,24855,24881.09
566,894,24826,24848.54
456,773,24880,24896.18
567,751,24894,24911.78
674,610,24884,24900.6
445,978,24839,24862.23
366,907,24806,24825.28
391,790,24860,24875.62
191,1071,24950,24973.71
177,899,24941,24957.83
282,969,25058,25078.32
163,988,24822,24842.19
288,906,24974,24992.09
369,855,24918,24935.4
344,845,24925,24941.69
321,727,24765,24777.75
320,863,24970,24986.96
302,865,24747,24763.96
246,932,24915,24933.64
291,834,24898,24913.66
410,1037,24890,24914.97
422,912,24934,24954.24
299,910,24955,24973.38
369,804,24894,24909.71
416,909,24745,24765.19
277,908,24988,25006.03
340,1023,24966,24989.26
233,1030,24853,24875.43
442,965,25021,25043.5
383,882,24832,24850.61
380,957,24879,24900.3
366,997,24791,24813.74
326,1033,24934,24957.52
232,990,24937,24957.72
